Device Name,WEATHER - 2636849,,,,,,,,,,,,,,,,,,,,,,
Device Model,5500L,,,,,,,,,,,,,,,,,,,,,,
Serial Number,2636849,,,,,,,,,,,,,,,,,,,,,,
FORMATTED DATE_TIME,Temperature,Wet Bulb Temp,Relative Humidity,Barometric Pressure,Altitude,Station Pressure,Wind Speed,Heat Index,Dew Point,Density Altitude,Crosswind,Headwind,Compass Magnetic Direction,Compass True Direction,Wind Chill,,,,,,,,
yyyy-MM-dd hh:mm:ss a,°C,°C,%,mb,m,mb,km/h,°C,°C,m,km/h,km/h,Deg,Deg,°C,Data Type,Record name,Start time,Duration (H:M:S),Location description,Location address,Location coordinates,Notes
5/20/22 18:11,21.4,8.3,18,761,2348,761,0,19.3,-3.9,3119,0,0,180,180,21.4,point,,,,,,,
5/20/22 18:11,21.4,8.3,18,761,2348,761,7.2,19.3,-3.8,3119,0.1,-7.2,183,183,21.4,point,,,,,,,
5/20/22 18:11,21.5,8.4,18.1,761,2347,761,12.2,19.3,-3.8,3121,0.2,-12.2,181,181,21.4,point,,,,,,,
5/20/22 18:11,21.3,8.4,18.2,761,2347,761.1,13.7,19.2,-3.8,3116,0.5,-13.6,181,182,21.3,point,,,,,,,
5/20/22 18:11,21.3,8.4,18.2,761,2347,761.1,11.8,19.2,-3.8,3116,0,-11.8,180,180,21.3,point,,,,,,,
5/20/22 18:11,21.4,8.4,18.1,761,2347,761.1,12.2,19.3,-3.8,3118,0.2,-12.2,179,179,21.4,point,,,,,,,
5/20/22 18:11,21.4,8.4,18.1,761,2347,761,12.2,19.3,-3.8,3121,0,-12.2,179,180,21.4,point,,,,,,,
5/20/22 18:11,21.4,8.3,18.1,761,2346,761.1,21.8,19.2,-3.8,3117,0.4,-21.8,178,179,21.2,point,,,,,,,
5/20/22 18:11,21.2,8.2,18.1,761,2346,761.1,22.6,18.9,-4,3111,0.8,-22.6,178,178,21,point,,,,,,,
5/20/22 18:11,21.1,8.2,18,761,2347,761.1,18.3,18.7,-4.1,3107,0.6,-18.3,178,178,21,point,,,,,,,
5/20/22 18:11,21.1,8.1,18,761,2346,761.1,16.6,18.7,-4.2,3107,0.3,-16.6,178,179,21,point,,,,,,,
5/20/22 18:11,21.1,8.1,18,761,2346,761.1,17.4,18.7,-4.2,3107,0,-17.4,179,180,21,point,,,,,,,
5/20/22 18:11,21,8.1,18,761,2347,761.1,16.4,18.7,-4.2,3106,0.6,-16.4,181,182,21,point,,,,,,,
5/20/22 18:11,21,8.1,18,761,2347,761.1,18.8,18.7,-4.2,3105,0.3,-18.8,179,179,21,point,,,,,,,
5/20/22 18:11,21,8.1,18,761,2347,761.1,19.6,18.6,-4.2,3104,0.3,-19.6,180,181,20.8,point,,,,,,,
5/20/22 18:11,21,8.1,18,761,2347,761.1,17.3,18.6,-4.2,3103,0.6,-17.3,182,182,20.9,point,,,,,,,
5/20/22 18:11,21,8.1,18,761,2347,761.1,16.3,18.6,-4.2,3104,0.3,-16.3,180,181,20.9,point,,,,,,,
5/20/22 18:11,21,8.1,18,761,2347,761,12.8,18.6,-4.2,3105,0,-12.8,179,180,20.9,point,,,,,,,
5/20/22 18:11,21,8.1,18,761,2347,761,13,18.7,-4.2,3106,0,-13,179,180,21,point,,,,,,,
5/20/22 18:11,21.1,8.2,18.1,761,2347,761.1,17.8,18.7,-4.1,3108,0.3,-17.8,179,179,21,point,,,,,,,
5/20/22 18:11,21.1,8.2,18.1,761,2347,761.1,15.1,18.9,-4.1,3108,0.3,-15.1,179,179,21.1,point,,,,,,,
5/20/22 18:11,21,8.1,18.1,761,2347,761.1,16.7,18.7,-4.1,3106,0.3,-16.7,180,181,21,point,,,,,,,
5/20/22 18:11,21,8.1,18.1,761,2347,761,14.6,18.6,-4.2,3105,0.3,-14.6,180,181,20.9,point,,,,,,,
5/20/22 18:11,20.9,8.1,18.1,761,2347,761,15.5,18.6,-4.2,3104,0.3,-15.5,178,179,20.9,point,,,,,,,
5/20/22 18:11,21,8.1,18.1,761,2348,761,14.2,18.7,-4.1,3107,0.5,-14.2,177,178,21,point,,,,,,,
5/20/22 18:11,21.1,8.2,18.1,761,2348,761,10.9,18.9,-4,3111,0.4,-10.9,178,178,21.1,point,,,,,,,
5/20/22 18:11,21.2,8.2,18.1,761,2348,761,12.8,19,-3.9,3114,0.2,-12.8,179,179,21.2,point,,,,,,,
5/20/22 18:11,21.2,8.2,18.1,761,2347,761,17.8,19,-3.9,3114,0.3,-17.8,179,179,21.2,point,,,,,,,
5/20/22 18:11,21.2,8.2,18.1,761,2347,761.1,17.8,19,-4,3112,0,-17.8,180,180,21.2,point,,,,,,,
5/20/22 18:11,21.2,8.2,18.1,761,2347,761.1,16.2,18.9,-4,3111,0.3,-16.2,179,179,21.1,point,,,,,,,
5/20/22 18:12,21.1,8.2,18.1,761,2347,761.1,15.6,18.9,-4.1,3109,0.5,-15.6,178,178,21.1,point,,,,,,,
5/20/22 18:12,21.1,8.2,18.1,761,2347,761.1,13.9,18.7,-4.1,3108,0.2,-13.9,179,179,21,point,,,,,,,
5/20/22 18:12,21.1,8.2,18.1,761,2347,761,12.1,18.7,-4.1,3109,0.2,-12,178,179,21,point,,,,,,,
5/20/22 18:12,21.1,8.2,18.1,761,2347,761.1,17.3,18.9,-4.1,3109,1.2,-17.2,176,176,21.1,point,,,,,,,
5/20/22 18:12,21,8.1,18.1,761,2346,761.1,23.2,18.7,-4.1,3106,0.4,-23.2,178,179,20.8,point,,,,,,,
5/20/22 18:12,20.9,8.1,18.1,761.2,2346,761.2,23.2,18.6,-4.2,3101,0,-23.2,180,180,20.7,point,,,,,,,
5/20/22 18:12,20.9,8,18.1,761.2,2346,761.2,21.8,18.4,-4.2,3099,0,-21.8,179,180,20.6,point,,,,,,,
5/20/22 18:12,20.8,8,18.1,761.2,2346,761.2,22.5,18.4,-4.3,3097,1.2,-22.4,182,183,20.6,point,,,,,,,
5/20/22 18:12,20.8,8,18.1,761,2346,761.1,14.7,18.4,-4.3,3099,0.8,-14.7,182,183,20.8,point,,,,,,,
5/20/22 18:12,20.8,8,18.1,761,2346,761.1,14.1,18.4,-4.3,3099,0.2,-14.1,179,179,20.8,point,,,,,,,
5/20/22 18:12,20.9,8,18.1,761,2346,761.1,17.9,18.4,-4.3,3100,0,-17.9,180,180,20.8,point,,,,,,,
5/20/22 18:12,20.8,8,18.1,761,2347,761.1,13.9,18.3,-4.3,3097,0.2,-13.9,179,179,20.7,point,,,,,,,
5/20/22 18:12,20.7,7.8,18.1,761,2347,761,16.3,18.3,-4.3,3097,0.3,-16.3,179,179,20.7,point,,,,,,,
5/20/22 18:12,20.7,7.8,18.1,761,2347,761.1,17.6,18.3,-4.3,3095,0.3,-17.6,181,181,20.7,point,,,,,,,
5/20/22 18:12,20.7,7.8,18.1,761,2347,761.1,15.6,18.2,-4.4,3094,0.5,-15.6,177,178,20.6,point,,,,,,,
5/20/22 18:12,20.7,7.8,18.1,761.5,2342,761.6,14.2,18.2,-4.4,3087,0.2,-14.2,179,179,20.6,point,,,,,,,
5/20/22 18:12,20.7,8,18.2,761,2347,761.1,11.4,18.2,-4.3,3094,0,-11.4,180,180,20.6,point,,,,,,,
5/20/22 18:12,20.7,8,18.3,761,2347,761.1,11.5,18.3,-4.2,3095,0.6,-11.5,182,183,20.7,point,,,,,,,
5/20/22 18:12,20.7,8,18.4,761,2347,761,11.4,18.3,-4.2,3097,0,-11.4,180,180,20.7,point,,,,,,,
5/20/22 18:12,20.8,8.1,18.4,761,2348,761,13.3,18.4,-4.1,3099,0.2,-13.3,180,181,20.7,point,,,,,,,
5/20/22 18:12,20.9,8.1,18.4,761,2347,761,13,18.5,-4,3101,0.2,-13,178,179,20.8,point,,,,,,,
5/20/22 18:12,21,8.1,18.4,761,2348,761,13.9,18.7,-3.9,3105,0.7,-13.9,176,177,20.9,point,,,,,,,
5/20/22 18:12,21,8.1,18.4,761,2347,761.1,15.5,18.6,-4,3103,0.3,-15.5,178,179,20.9,point,,,,,,,
5/20/22 18:12,21,8.1,18.4,761,2347,761,15.8,18.6,-4,3104,0,-15.8,180,180,20.9,point,,,,,,,
5/20/22 18:12,20.9,8.1,18.4,761,2347,761,14.3,18.4,-4,3102,0,-14.3,179,180,20.8,point,,,,,,,
5/20/22 18:12,20.9,8.1,18.4,761,2347,761.1,16.4,18.4,-4,3101,0.6,-16.4,178,178,20.8,point,,,,,,,
5/20/22 18:12,20.9,8.1,18.4,761,2347,761.1,19.1,18.4,-4,3101,0.7,-19.1,178,178,20.7,point,,,,,,,
5/20/22 18:12,20.8,8,18.3,761,2347,761.1,17.9,18.3,-4.2,3096,0,-17.9,179,180,20.6,point,,,,,,,
5/20/22 18:12,20.7,8,18.3,761,2348,761,16.3,18.3,-4.2,3097,0.3,-16.3,181,181,20.7,point,,,,,,,
5/20/22 18:12,20.7,8,18.3,761,2347,761.1,18.4,18.3,-4.2,3095,0,-18.4,180,180,20.6,point,,,,,,,
5/20/22 18:13,20.7,8,18.3,761,2347,761.1,18.9,18.2,-4.3,3093,0.7,-18.9,181,182,20.5,point,,,,,,,
5/20/22 18:13,20.7,8,18.3,761,2346,761.1,18.9,18.2,-4.2,3094,0.3,-18.9,179,179,20.5,point,,,,,,,
5/20/22 18:13,20.7,8,18.3,761,2347,761.1,19.3,18.3,-4.2,3095,0.7,-19.3,177,178,20.6,point,,,,,,,
5/20/22 18:13,20.8,8,18.3,761,2347,761.1,18.5,18.3,-4.2,3096,0,-18.5,180,180,20.6,point,,,,,,,
5/20/22 18:13,20.8,8.1,18.3,761,2347,761.1,16.9,18.4,-4.1,3099,0.3,-16.9,178,179,20.8,point,,,,,,,
5/20/22 18:13,20.9,8.1,18.3,761,2347,761,16.7,18.4,-4.1,3101,0.3,-16.7,179,179,20.8,point,,,,,,,
5/20/22 18:13,20.9,8.1,18.3,761,2347,761.1,16.7,18.6,-4,3102,0.3,-16.7,179,179,20.9,point,,,,,,,
5/20/22 18:13,20.9,8.1,18.3,761,2347,761,13.7,18.6,-4.1,3102,0,-13.7,179,180,20.9,point,,,,,,,
5/20/22 18:13,21,8.1,18.3,761,2347,761,15.1,18.6,-4,3105,0.5,-15.1,178,178,20.9,point,,,,,,,
5/20/22 18:13,21,8.1,18.3,761,2347,761,17.7,18.6,-4,3105,0.9,-17.7,176,177,20.9,point,,,,,,,
5/20/22 18:13,21.1,8.2,18.3,761,2348,761,16.5,18.7,-3.9,3109,0.9,-16.5,177,177,21,point,,,,,,,
5/20/22 18:13,21.1,8.2,18.3,761,2347,761,15.2,18.9,-3.9,3110,0.8,-15.2,177,177,21.1,point,,,,,,,
5/20/22 18:13,21.1,8.2,18.3,761,2347,761,13.7,18.9,-3.9,3111,0.7,-13.6,177,177,21.1,point,,,,,,,
5/20/22 18:13,21.2,8.2,18.3,761,2348,761,14.5,18.9,-3.9,3112,0.8,-14.4,177,177,21.1,point,,,,,,,
5/20/22 18:13,21.1,8.2,18.2,761,2348,761,14.2,18.7,-4,3109,0.2,-14.2,178,179,21,point,,,,,,,
5/20/22 18:13,21,8.1,18.2,761,2348,761,16.8,18.6,-4,3105,0.3,-16.8,179,179,20.9,point,,,,,,,
5/20/22 18:13,20.9,8.1,18.2,761,2347,761,17.6,18.4,-4.1,3102,0.6,-17.6,181,182,20.8,point,,,,,,,
5/20/22 18:13,20.8,8,18.2,761,2347,761,15.7,18.4,-4.2,3100,0,-15.7,180,180,20.8,point,,,,,,,
5/20/22 18:13,20.7,8,18.2,761,2346,761.1,19.7,18.3,-4.2,3096,0.7,-19.7,178,178,20.6,point,,,,,,,
5/20/22 18:13,20.7,8,18.2,761,2347,761.1,16.8,18.3,-4.3,3095,0.3,-16.8,179,179,20.7,point,,,,,,,
5/20/22 18:13,20.8,8,18.2,761,2347,761.1,18.1,18.3,-4.2,3097,0,-18.1,179,180,20.6,point,,,,,,,
5/20/22 18:13,20.8,8,18.3,761,2347,761,16.1,18.4,-4.2,3099,0.3,-16.1,180,181,20.8,point,,,,,,,
5/20/22 18:13,20.8,8,18.3,761,2347,761,16.3,18.4,-4.2,3099,0.6,-16.3,178,178,20.8,point,,,,,,,
5/20/22 18:13,20.8,8,18.3,761,2348,761,15.8,18.3,-4.2,3099,0,-15.8,179,180,20.7,point,,,,,,,
5/20/22 18:13,20.8,8,18.3,761,2347,761.1,16.8,18.4,-4.2,3099,0.6,-16.8,178,178,20.8,point,,,,,,,
5/20/22 18:13,20.8,8,18.3,761,2348,761,16.6,18.4,-4.2,3100,0,-16.5,179,180,20.8,point,,,,,,,
5/20/22 18:13,20.9,8.1,18.3,761,2347,761,16.1,18.4,-4.1,3101,0.3,-16.1,179,179,20.8,point,,,,,,,
5/20/22 18:13,20.9,8.1,18.3,761,2347,761,15.2,18.4,-4.1,3102,0.3,-15.2,180,181,20.8,point,,,,,,,
5/20/22 18:13,20.9,8.1,18.3,761,2348,761,12.5,18.6,-4.1,3102,0.2,-12.5,181,181,20.9,point,,,,,,,
5/20/22 18:13,20.9,8.1,18.3,761,2348,761,13.2,18.6,-4.1,3102,0,-13.2,180,180,20.9,point,,,,,,,
5/20/22 18:14,20.9,8.1,18.3,761,2347,761,9.7,18.6,-4,3104,0.2,-9.7,180,181,20.9,point,,,,,,,
5/20/22 18:14,21,8.1,18.3,761,2348,761,9.5,18.6,-4,3105,0,-9.5,179,180,20.9,point,,,,,,,
5/20/22 18:14,21,8.1,18.3,761,2347,761,12.1,18.7,-4,3107,0.4,-12.1,178,178,21,point,,,,,,,
5/20/22 18:14,21,8.1,18.3,761,2348,761,11.3,18.7,-4,3106,1,-11.3,175,175,21,point,,,,,,,
5/20/22 18:14,21,8.1,18.3,761,2348,761,14.3,18.6,-4,3105,0.2,-14.3,180,181,20.9,point,,,,,,,
5/20/22 18:14,21,8.1,18.3,761,2348,761,15.8,18.7,-4,3106,0,-15.8,180,180,21,point,,,,,,,
5/20/22 18:14,21,8.1,18.2,761,2348,761,12.8,18.6,-4,3105,0.2,-12.8,180,181,20.9,point,,,,,,,
5/20/22 18:14,20.9,8.1,18.2,761,2347,761,12.4,18.6,-4.1,3104,0.2,-12.4,180,181,20.9,point,,,,,,,
5/20/22 18:14,21,8.1,18.2,761,2348,761,12,18.6,-4.1,3105,0.2,-12,180,181,20.9,point,,,,,,,
5/20/22 18:14,21,8.1,18.2,760.9,2348,760.9,7.6,18.7,-4,3108,0.5,-7.6,184,184,21,point,,,,,,,
5/20/22 18:14,21.1,8.2,18.2,760.9,2348,760.9,5.6,18.7,-4,3110,0.2,-5.6,182,182,21,point,,,,,,,
5/20/22 18:14,21.1,8.2,18.2,760.9,2348,760.9,4.5,18.7,-4,3110,0.2,-4.5,181,182,21,point,,,,,,,
5/20/22 18:14,21.1,8.2,18.3,760.9,2348,760.9,5.2,18.7,-4,3110,0.2,-5.2,181,181,21,point,,,,,,,
5/20/22 18:14,21,8.1,18.3,760.9,2348,760.9,4.5,18.7,-4,3109,0.1,-4.5,178,179,21,point,,,,,,,
5/20/22 18:14,21,8.1,18.3,760.9,2349,760.9,2,18.7,-4,3108,0.4,-1.9,163,164,21,point,,,,,,,
5/20/22 18:14,21,8.1,18.3,760.7,2349,760.8,1.3,18.7,-4,3110,0.3,-1.2,163,163,21,point,,,,,,,
5/20/22 18:14,21.1,8.2,18.3,760.9,2348,760.9,2.7,18.7,-4,3109,0.1,-2.7,180,180,21,point,,,,,,,
5/20/22 18:14,21,8.1,18.3,760.9,2348,760.9,12.6,18.7,-4,3109,0.2,-12.6,178,179,21,point,,,,,,,
5/20/22 18:14,21,8.1,18.3,761,2348,761,15,18.7,-4,3106,0.3,-15,180,181,21,point,,,,,,,
5/20/22 18:14,20.9,8.1,18.2,760.9,2348,760.9,13,18.6,-4.1,3105,0.2,-13,179,179,20.9,point,,,,,,,
5/20/22 18:14,20.9,8,18.2,760.9,2348,760.9,13.7,18.4,-4.2,3103,0.2,-13.7,178,179,20.8,point,,,,,,,
5/20/22 18:14,20.9,8,18.2,760.9,2348,760.9,8.9,18.4,-4.2,3102,0.2,-8.9,180,181,20.8,point,,,,,,,
5/20/22 18:14,20.9,8,18.2,760.9,2348,760.9,5.2,18.4,-4.2,3102,0.2,-5.2,177,178,20.8,point,,,,,,,
5/20/22 18:14,20.9,8,18.2,761,2348,761,5.7,18.4,-4.2,3101,0.6,-5.7,173,174,20.8,point,,,,,,,
5/20/22 18:14,20.9,8,18.2,760.9,2348,760.9,7.7,18.4,-4.2,3103,0.1,-7.7,178,179,20.8,point,,,,,,,
5/20/22 18:14,20.9,8,18.2,761,2348,761,11.7,18.4,-4.2,3101,0.6,-11.6,177,177,20.8,point,,,,,,,
5/20/22 18:14,20.9,8,18.2,761,2348,761,10.2,18.4,-4.2,3101,0.4,-10.2,178,178,20.8,point,,,,,,,
5/20/22 18:14,20.9,8,18.2,761,2348,761,13.5,18.4,-4.2,3101,0.2,-13.5,181,181,20.8,point,,,,,,,
5/20/22 18:14,20.8,8,18.2,761,2348,761,13.7,18.3,-4.2,3099,0.5,-13.7,178,178,20.7,point,,,,,,,
5/20/22 18:14,20.7,8,18.2,760.9,2348,760.9,14.4,18.3,-4.3,3098,0.5,-14.4,178,178,20.7,point,,,,,,,
5/20/22 18:15,20.7,8,18.2,760.9,2348,760.9,14,18.3,-4.3,3097,0,-14,179,180,20.7,point,,,,,,,
5/20/22 18:15,20.6,7.8,18.2,760.9,2348,760.9,14.8,18.2,-4.3,3094,0.3,-14.8,179,179,20.6,point,,,,,,,
5/20/22 18:15,20.6,7.8,18.2,761,2348,761,17.7,18,-4.4,3091,0,-17.7,180,180,20.4,point,,,,,,,
5/20/22 18:15,20.5,7.8,18.2,761,2348,761,15.2,18,-4.4,3089,0,-15.2,179,180,20.5,point,,,,,,,
5/20/22 18:15,20.5,7.8,18.2,760.9,2348,760.9,11.3,18,-4.4,3090,0.2,-11.3,179,179,20.5,point,,,,,,,
5/20/22 18:15,20.5,7.8,18.3,760.9,2349,760.9,9.8,18,-4.4,3090,0.2,-9.8,179,179,20.5,point,,,,,,,
5/20/22 18:15,20.5,7.8,18.3,761,2348,761,12.3,18,-4.4,3090,0,-12.3,179,180,20.5,point,,,,,,,
5/20/22 18:15,20.5,7.8,18.3,761,2348,761,12.2,18,-4.3,3090,0.2,-12.2,178,179,20.5,point,,,,,,,
5/20/22 18:15,20.6,7.9,18.3,761,2348,761,11.2,18,-4.3,3090,0.2,-11.2,178,179,20.5,point,,,,,,,
5/20/22 18:15,20.6,7.9,18.4,761,2348,761,14.6,18,-4.3,3091,0.3,-14.6,178,179,20.5,point,,,,,,,
5/20/22 18:15,20.6,8,18.4,761,2347,761,14.2,18.2,-4.2,3094,0,-14.2,180,180,20.6,point,,,,,,,
5/20/22 18:15,20.7,8,18.4,761,2348,761,13,18.2,-4.2,3094,0,-13,179,180,20.6,point,,,,,,,
5/20/22 18:15,20.6,7.9,18.4,761,2348,761,11.4,18.2,-4.2,3093,0.4,-11.4,177,178,20.6,point,,,,,,,
5/20/22 18:15,20.7,8,18.4,761,2348,761,14.4,18.2,-4.2,3095,0.2,-14.4,178,179,20.6,point,,,,,,,
5/20/22 18:15,20.7,8,18.4,760.9,2348,760.9,13.7,18.4,-4.1,3098,0.2,-13.7,181,181,20.7,point,,,,,,,
5/20/22 18:15,20.7,8,18.4,760.9,2348,760.9,12.2,18.4,-4.1,3097,0,-12.2,179,180,20.7,point,,,,,,,
5/20/22 18:15,20.7,8,18.4,760.9,2348,760.9,11.5,18.4,-4.1,3098,0,-11.5,179,180,20.7,point,,,,,,,
5/20/22 18:15,20.7,8,18.4,760.9,2348,760.9,14.2,18.4,-4.1,3098,0.2,-14.2,179,179,20.7,point,,,,,,,
5/20/22 18:15,20.7,8,18.4,761,2347,761,18.5,18.4,-4.1,3096,0.3,-18.5,181,181,20.6,point,,,,,,,
5/20/22 18:15,20.7,8,18.4,761,2348,761,15.7,18.4,-4.1,3096,0,-15.7,179,180,20.7,point,,,,,,,
5/20/22 18:15,20.7,8,18.4,761,2347,761,16.3,18.4,-4.1,3096,0,-16.3,179,180,20.7,point,,,,,,,
5/20/22 18:15,20.7,8,18.4,761,2347,761,17.6,18.4,-4.1,3096,0.3,-17.6,180,181,20.7,point,,,,,,,
5/20/22 18:15,20.7,8,18.4,761,2347,761,15.7,18.4,-4.1,3096,0.3,-15.7,180,181,20.7,point,,,,,,,
5/20/22 18:15,20.8,8.1,18.4,761,2347,761,14.5,18.4,-4,3099,0.3,-14.5,179,179,20.7,point,,,,,,,
5/20/22 18:15,20.9,8.1,18.4,761,2347,761,16.7,18.5,-4,3101,0.3,-16.7,179,179,20.8,point,,,,,,,
5/20/22 18:15,20.9,8.1,18.4,760.9,2348,760.9,14.4,18.7,-3.9,3105,0.2,-14.4,179,179,20.9,point,,,,,,,
5/20/22 18:15,21.1,8.2,18.4,761,2348,761,11.7,18.8,-3.8,3109,0.2,-11.7,178,179,21,point,,,,,,,
5/20/22 18:15,21.2,8.3,18.4,761,2348,761,14.8,19,-3.8,3112,0.3,-14.8,178,179,21.1,point,,,,,,,
5/20/22 18:15,21.1,8.2,18.4,761,2347,761,19.3,19,-3.8,3111,0.7,-19.3,177,178,21.1,point,,,,,,,
5/20/22 18:15,21,8.1,18.4,761,2347,761,23.2,18.8,-3.9,3106,0,-23.2,179,180,20.8,point,,,,,,,
5/20/22 18:16,20.9,8.1,18.4,761,2347,761,20.1,18.7,-3.9,3103,0.3,-20.1,178,179,20.8,point,,,,,,,
5/20/22 18:16,21,8.1,18.4,761,2347,761,18.2,18.7,-3.9,3105,0.3,-18.2,179,179,20.9,point,,,,,,,
5/20/22 18:16,21,8.1,18.5,761,2347,761,14.8,18.7,-3.9,3105,0.3,-14.8,178,179,20.9,point,,,,,,,
5/20/22 18:16,21,8.1,18.5,761,2348,761,13.5,18.7,-3.9,3105,0.7,-13.5,177,177,20.9,point,,,,,,,
5/20/22 18:16,21,8.1,18.5,761,2348,761,17.3,18.7,-3.9,3105,0.6,-17.3,178,178,20.9,point,,,,,,,
5/20/22 18:16,20.9,8.1,18.5,761,2347,761,21,18.5,-4,3101,0.4,-21,178,179,20.6,point,,,,,,,
5/20/22 18:16,20.8,8.1,18.5,761,2347,761,23.5,18.4,-4,3099,0.4,-23.5,178,179,20.4,point,,,,,,,
5/20/22 18:16,20.7,8,18.5,761,2346,761.1,20.2,18.4,-4.1,3096,0.3,-20.2,179,179,20.5,point,,,,,,,
5/20/22 18:16,20.8,8.1,18.5,761,2347,761,13.7,18.4,-4,3099,0.5,-13.6,177,178,20.7,point,,,,,,,
5/20/22 18:16,20.8,8.1,18.5,761,2347,761,12,18.4,-4,3100,0,-12,180,180,20.7,point,,,,,,,
5/20/22 18:16,20.8,8.1,18.5,760.9,2348,760.9,9.1,18.5,-4,3102,0.3,-9.1,181,182,20.8,point,,,,,,,
5/20/22 18:16,20.8,8.1,18.5,760.9,2348,760.9,8.5,18.5,-3.9,3103,0.1,-8.5,179,179,20.8,point,,,,,,,
5/20/22 18:16,20.9,8.1,18.6,761,2348,761,6.1,18.5,-3.9,3103,0,-6.1,180,180,20.8,point,,,,,,,
5/20/22 18:16,20.9,8.1,18.6,760.9,2348,760.9,7.5,18.7,-3.9,3106,0,-7.5,180,180,20.9,point,,,,,,,
5/20/22 18:16,21,8.2,18.6,760.9,2349,760.9,10.2,18.8,-3.8,3109,0.2,-10.2,180,181,21,point,,,,,,,
5/20/22 18:16,21.1,8.2,18.6,760.9,2348,760.9,12.4,18.8,-3.8,3111,0,-12.4,179,180,21,point,,,,,,,
5/20/22 18:16,21.2,8.3,18.6,760.9,2348,760.9,11.7,19,-3.6,3114,0,-11.7,179,180,21.1,point,,,,,,,
5/20/22 18:16,21.2,8.3,18.6,760.9,2348,760.9,14.7,19,-3.7,3114,0,-14.7,179,180,21.1,point,,,,,,,
5/20/22 18:16,21,8.2,18.5,761,2348,761,20,18.8,-3.8,3108,0.3,-20,179,179,20.9,point,,,,,,,
5/20/22 18:16,20.9,8.1,18.5,761,2348,761,22.3,18.5,-3.9,3103,0.4,-22.3,178,179,20.6,point,,,,,,,
5/20/22 18:16,20.8,8.1,18.5,761,2347,761,19.7,18.5,-4,3101,0.7,-19.7,178,178,20.7,point,,,,,,,
5/20/22 18:16,20.8,8.1,18.5,761,2348,761,17.9,18.5,-4,3101,0.6,-17.9,177,178,20.8,point,,,,,,,
5/20/22 18:16,20.8,8.1,18.5,761,2347,761.1,15.8,18.5,-4,3101,0.3,-15.8,178,179,20.8,point,,,,,,,
5/20/22 18:16,20.8,8.1,18.5,761,2348,761,12.7,18.5,-4,3101,0,-12.7,180,180,20.8,point,,,,,,,
5/20/22 18:16,20.9,8.1,18.5,761,2348,761,11,18.5,-3.9,3102,0.2,-11,178,179,20.8,point,,,,,,,
5/20/22 18:16,20.9,8.1,18.5,761,2348,761,12.1,18.5,-3.9,3103,0,-12.1,179,180,20.8,point,,,,,,,
5/20/22 18:16,20.9,8.1,18.6,760.9,2349,760.9,12.9,18.5,-3.9,3104,0.2,-12.9,180,181,20.8,point,,,,,,,
